main_artist,artist_names,art_dict
Swae Lee,Drake,{'Swae Lee': ['Drake']}
Swedish House Mafia,The Weeknd,{'Swedish House Mafia': ['The Weeknd']}
TAEYANG,LISA,{'TAEYANG': ['LISA']}
TAEYANG,Jimin,{'TAEYANG': ['Jimin']}
THE ANXIETY,WILLOW - Tyler Cole,"{'THE ANXIETY': [' Tyler Cole', 'WILLOW ']}"
THE BOX,Mc Brinquedo - MC Cebezinho - Mc Laranjinha - MC Tuto,"{'THE BOX': [' MC Cebezinho ', 'Mc Brinquedo ', ' Mc Laranjinha ', ' MC Tuto']}"
THE SCOTTS,Kid Cudi - Travis Scott,"{'THE SCOTTS': ['Kid Cudi ', ' Travis Scott']}"
TINI,L-Gante,"{'TINI': ['L', 'Gante']}"
TINI,,{'TINI': ['']}
TINI,Anitta - Becky G,"{'TINI': ['Anitta ', ' Becky G']}"
TINI,Maria Becerra,{'TINI': ['Maria Becerra']}
TINI,La Joaqui - Steve Aoki,"{'TINI': [' Steve Aoki', 'La Joaqui ']}"
TINI,Sebastian Yatra,{'TINI': ['Sebastian Yatra']}
TOKYOS REVENGE,,{'TOKYOS REVENGE': ['']}
TOMORROW X TOGETHER,,{'TOMORROW X TOGETHER': ['']}
TOMORROW X TOGETHER,Anitta,{'TOMORROW X TOGETHER': ['Anitta']}
TOTO,,{'TOTO': ['']}
TREASURE,,{'TREASURE': ['']}
TV Girl,,{'TV Girl': ['']}
TWENTY SIX,Tayson Kryss,{'TWENTY SIX': ['Tayson Kryss']}
TWICE,,{'TWICE': ['']}
TWISTED,Oliver Tree,{'TWISTED': ['Oliver Tree']}
Tai Verdes,,{'Tai Verdes': ['']}
Tainy,Ozuna - Anuel AA,"{'Tainy': [' Anuel AA', 'Ozuna ']}"
Tainy,J Balvin,{'Tainy': ['J Balvin']}
Tainy,Feid - Daddy Yankee - Sech,"{'Tainy': [' Sech', ' Daddy Yankee ', 'Feid ']}"
Tainy,Bad Bunny - Julieta Venegas,"{'Tainy': ['Bad Bunny ', ' Julieta Venegas']}"
Tainy,Bad Bunny,{'Tainy': ['Bad Bunny']}
Tainy,Myke Towers - Arca - Arcngel - Jhayco - Omar Courtz,"{'Tainy': [' Omar Courtz', ' Jhayco ', ' Arca ', 'Myke Towers ', ' Arcngel ']}"
Taiu,Milo j,{'Taiu': ['Milo j']}
Takeoff,,{'Takeoff': ['']}
Tame Impala,,{'Tame Impala': ['']}
Tanishk Bagchi,Asees Kaur - Jubin Nautiyal,"{'Tanishk Bagchi': ['Asees Kaur ', ' Jubin Nautiyal']}"
Tarcsio do Acordeon,,{'Tarcsio do Acordeon': ['']}
Tarcsio do Acordeon,Marcynho Sensao,{'Tarcsio do Acordeon': ['Marcynho Sensao']}
Tate McRae,,{'Tate McRae': ['']}
Tate McRae,The Kid LAROI,{'Tate McRae': ['The Kid LAROI']}
Tate McRae,Flo Milli,{'Tate McRae': ['Flo Milli']}
Tate McRae,Khalid,{'Tate McRae': ['Khalid']}
Tay-K,,{'Tay-K': ['']}
Taylor Swift,,{'Taylor Swift': ['']}
Taylor Swift,Kendrick Lamar,{'Taylor Swift': ['Kendrick Lamar']}
Taylor Swift,Colbie Caillat,{'Taylor Swift': ['Colbie Caillat']}
Taylor Swift,Hayley Williams,{'Taylor Swift': ['Hayley Williams']}
Taylor Swift,Fall Out Boy,{'Taylor Swift': ['Fall Out Boy']}
Taylor Swift,Ed Sheeran - Future,"{'Taylor Swift': [' Future', 'Ed Sheeran ']}"
Taylor Swift,Ed Sheeran,{'Taylor Swift': ['Ed Sheeran']}
Taylor Swift,Florence + The Machine,{'Taylor Swift': ['Florence + The Machine']}
Taylor Swift,Post Malone,{'Taylor Swift': ['Post Malone']}
Taylor Swift,Chris Stapleton,{'Taylor Swift': ['Chris Stapleton']}
Taylor Swift,Ice Spice,{'Taylor Swift': ['Ice Spice']}
Taylor Swift,Shawn Mendes,{'Taylor Swift': ['Shawn Mendes']}
Taylor Swift,Brendon Urie - Panic! At The Disco,"{'Taylor Swift': ['Brendon Urie ', ' Panic! At The Disco']}"
Taylor Swift,Phoebe Bridgers,{'Taylor Swift': ['Phoebe Bridgers']}
Taylor Swift,Lana Del Rey,{'Taylor Swift': ['Lana Del Rey']}
Taylor Swift,The Chicks,{'Taylor Swift': ['The Chicks']}
Taylor Swift,Keith Urban,{'Taylor Swift': ['Keith Urban']}
Taylor Swift,Gary Lightbody,{'Taylor Swift': ['Gary Lightbody']}
Taylor Swift,Maren Morris,{'Taylor Swift': ['Maren Morris']}
Taylor Swift,The National,{'Taylor Swift': ['The National']}
Taylor Swift,Bon Iver,{'Taylor Swift': ['Bon Iver']}
Taylor Swift,HAIM,{'Taylor Swift': ['HAIM']}
Tears For Fears,,{'Tears For Fears': ['']}
Teddy Swims,,{'Teddy Swims': ['']}
Tee Grizzley,Lil Pump,{'Tee Grizzley': ['Lil Pump']}
Tenxi,Jemsii - Naykilla,"{'Tenxi': ['Jemsii ', ' Naykilla']}"
Teto,,{'Teto': ['']}
Thalia,Natti Natasha,{'Thalia': ['Natti Natasha']}
The 1975,,{'The 1975': ['']}
The Academy: Segunda Misin,Justin Quiles - Myke Towers - Lenny Tavrez - Dmelo Flow - Dalex - Sech,"{'The Academy: Segunda Misin': [' Lenny Tavrez ', ' Sech', ' Myke Towers ', ' Dmelo Flow ', ' Dalex ', 'Justin Quiles ']}"
The Beach Boys,,{'The Beach Boys': ['']}
The Beatles,,{'The Beatles': ['']}
The Carters,,{'The Carters': ['']}
The Chainsmokers,Phoebe Ryan,{'The Chainsmokers': ['Phoebe Ryan']}
The Chainsmokers,,{'The Chainsmokers': ['']}
The Chainsmokers,Bebe Rexha,{'The Chainsmokers': ['Bebe Rexha']}
The Chainsmokers,Halsey,{'The Chainsmokers': ['Halsey']}
The Chainsmokers,Ty Dolla $ign - blow,"{'The Chainsmokers': [' blow', 'Ty Dolla $ign ']}"
The Chainsmokers,Daya,{'The Chainsmokers': ['Daya']}
The Chainsmokers,Emily Warren,{'The Chainsmokers': ['Emily Warren']}
The Chainsmokers,Kygo,{'The Chainsmokers': ['Kygo']}
The Chainsmokers,Winona Oak,{'The Chainsmokers': ['Winona Oak']}
The Chainsmokers,Louane,{'The Chainsmokers': ['Louane']}
The Chainsmokers,Florida Georgia Line,{'The Chainsmokers': ['Florida Georgia Line']}
The Chainsmokers,ROZES,{'The Chainsmokers': ['ROZES']}
The Chainsmokers,XYL,{'The Chainsmokers': ['XYL']}
The Chainsmokers,Drew Love,{'The Chainsmokers': ['Drew Love']}
The Chainsmokers,Coldplay,{'The Chainsmokers': ['Coldplay']}
The Chainsmokers,ILLENIUM - Lennon Stella,"{'The Chainsmokers': [' Lennon Stella', 'ILLENIUM ']}"
The Chainsmokers,Kelsea Ballerini,{'The Chainsmokers': ['Kelsea Ballerini']}
The Chainsmokers,Jhen Aiko,{'The Chainsmokers': ['Jhen Aiko']}
The Chainsmokers,5 Seconds of Summer,{'The Chainsmokers': ['5 Seconds of Summer']}
The Citizens of Halloween,,{'The Citizens of Halloween': ['']}
The Cranberries,,{'The Cranberries': ['']}
The Cratez,Bonez MC,{'The Cratez': ['Bonez MC']}
The Game,Kanye West,{'The Game': ['Kanye West']}
The Goo Goo Dolls,,{'The Goo Goo Dolls': ['']}
The Jackson 5,,{'The Jackson 5': ['']}
The Kid LAROI,,{'The Kid LAROI': ['']}
The Kid LAROI,Juice WRLD,{'The Kid LAROI': ['Juice WRLD']}
The Kid LAROI,Polo G - Stunna Gambino,"{'The Kid LAROI': [' Stunna Gambino', 'Polo G ']}"
The Kid LAROI,Justin Bieber,{'The Kid LAROI': ['Justin Bieber']}
The Kid LAROI,Jung Kook - Central Cee,"{'The Kid LAROI': [' Central Cee', 'Jung Kook ']}"
The Kid LAROI,YoungBoy Never Broke Again - Internet Money,"{'The Kid LAROI': ['YoungBoy Never Broke Again ', ' Internet Money']}"
The Kid LAROI,Miley Cyrus,{'The Kid LAROI': ['Miley Cyrus']}
The Killers,,{'The Killers': ['']}
The Lantis,,{'The Lantis': ['']}
The Maras,,{'The Maras': ['']}
The Moonglows,,{'The Moonglows': ['']}
The Neighbourhood,,{'The Neighbourhood': ['']}
The Outfield,,{'The Outfield': ['']}
The Pogues,Kirsty MacColl,{'The Pogues': ['Kirsty MacColl']}
The Police,,{'The Police': ['']}
The Rare Occasions,,{'The Rare Occasions': ['']}
The Ronettes,,{'The Ronettes': ['']}
The Rudeboyz,Manuel Turizo - Jowell & Randy,"{'The Rudeboyz': [' Jowell & Randy', 'Manuel Turizo ']}"
The Script,,{'The Script': ['']}
The Vamps,Matoma,{'The Vamps': ['Matoma']}
The Walters,,{'The Walters': ['']}
The Weavers,,{'The Weavers': ['']}
The Weeknd,,{'The Weeknd': ['']}
The Weeknd,ROSALA,{'The Weeknd': ['ROSALA']}
The Weeknd,Ariana Grande,{'The Weeknd': ['Ariana Grande']}
The Weeknd,Future,{'The Weeknd': ['Future']}
The Weeknd,The Creator - Tyler,"{'The Weeknd': [' Tyler', 'The Creator ']}"
The Weeknd,Gesaffelstein,{'The Weeknd': ['Gesaffelstein']}
The Weeknd,Daft Punk,{'The Weeknd': ['Daft Punk']}
The Weeknd,Lil Wayne,{'The Weeknd': ['Lil Wayne']}
The Weeknd,Doja Cat,{'The Weeknd': ['Doja Cat']}
The Weeknd,Lily-Rose Depp - JENNIE,"{'The Weeknd': ['Lily', 'Rose Depp ', ' JENNIE']}"
The Weeknd,Madonna - Playboi Carti,"{'The Weeknd': [' Playboi Carti', 'Madonna ']}"
The Weeknd,Kendrick Lamar,{'The Weeknd': ['Kendrick Lamar']}
The Weeknd,Travis Scott - Florence + The Machine,"{'The Weeknd': ['Travis Scott ', ' Florence + The Machine']}"
The Weeknd,A$AP Rocky - Young Thug,"{'The Weeknd': ['A$AP Rocky ', ' Young Thug']}"
The Weeknd,Anitta,{'The Weeknd': ['Anitta']}
The Weeknd,Lana Del Rey,{'The Weeknd': ['Lana Del Rey']}
The Weeknd,Playboi Carti,{'The Weeknd': ['Playboi Carti']}
The Weeknd,Justice,{'The Weeknd': ['Justice']}
The White Stripes,,{'The White Stripes': ['']}
The xx,,{'The xx': ['']}
Thiaguinho MT,JS o Mo de Ouro - Mila,"{'Thiaguinho MT': [' Mila', 'JS o Mo de Ouro ']}"
Thirty Seconds To Mars,,{'Thirty Seconds To Mars': ['']}
Thomas Gold,Jillian Edwards,{'Thomas Gold': ['Jillian Edwards']}
Thomas Rhett,Maren Morris,{'Thomas Rhett': ['Maren Morris']}
Thomas Rhett,,{'Thomas Rhett': ['']}
ThxSoMch,,{'ThxSoMch': ['']}
Tiago PZK,LIT killah,{'Tiago PZK': ['LIT killah']}
Tiago PZK,Nicki Nicole - LIT killah - Maria Becerra,"{'Tiago PZK': [' Maria Becerra', ' LIT killah ', 'Nicki Nicole ']}"
Tiago PZK,Ozuna,{'Tiago PZK': ['Ozuna']}
Tiago PZK,Ke Personajes,{'Tiago PZK': ['Ke Personajes']}
Tiago PZK,Trueno,{'Tiago PZK': ['Trueno']}
Tinashe,,{'Tinashe': ['']}
Tion Wayne,ArrDee - Buni - E1 (3x3) - Darkoo - Fivio Foreign - Bugzy Malone - ZT (3x3) - Russ Millions,"{'Tion Wayne': [' Bugzy Malone ', ' Russ Millions', ' Buni ', ' Fivio Foreign ', ' E1 (3x3) ', 'ArrDee ', ' Darkoo ', ' ZT (3x3) ']}"
Tisto,Tate McRae,{'Tisto': ['Tate McRae']}
Tisto,KAROL G,{'Tisto': ['KAROL G']}
Tisto,Post Malone - Dzeko - Preme,"{'Tisto': ['Post Malone ', ' Dzeko ', ' Preme']}"
Tisto,,{'Tisto': ['']}
Tisto,Bright Sparks,{'Tisto': ['Bright Sparks']}
Tisto,Jonas Blue - Rita Ora,"{'Tisto': [' Rita Ora', 'Jonas Blue ']}"
Tisto,Ava Max,{'Tisto': ['Ava Max']}
Tito Double P,Junior H,{'Tito Double P': ['Junior H']}
Tito Double P,Grupo Frontera,{'Tito Double P': ['Grupo Frontera']}
Tito Double P,Luis R Conriquez - Joel De La P,"{'Tito Double P': ['Luis R Conriquez ', ' Joel De La P']}"
Tito Double P,Peso Pluma,{'Tito Double P': ['Peso Pluma']}
Tito Double P,,{'Tito Double P': ['']}
Tito Double P,Chino Pacas,{'Tito Double P': ['Chino Pacas']}
Tokischa,ROSALA,{'Tokischa': ['ROSALA']}
Tom Grennan,,{'Tom Grennan': ['']}
Tom Odell,,{'Tom Odell': ['']}
Tom Petty,,{'Tom Petty': ['']}
Tom Walker,,{'Tom Walker': ['']}
Tommy Richman,,{'Tommy Richman': ['']}
Tones And I,,{'Tones And I': ['']}
Tony Bennett,,{'Tony Bennett': ['']}
Topic,A7S,{'Topic': ['A7S']}
Tory Lanez,,{'Tory Lanez': ['']}
Tory Lanez,Quavo - Tyga,"{'Tory Lanez': [' Tyga', 'Quavo ']}"
Tory Lanez,T-Pain,{'Tory Lanez': ['Pain']}
Tory Lanez,Gunna,{'Tory Lanez': ['Gunna']}
Tory Lanez,Chris Brown,{'Tory Lanez': ['Chris Brown']}
Tove Lo,,{'Tove Lo': ['']}
Train,,{'Train': ['']}
Travis Scott,,{'Travis Scott': ['']}
Travis Scott,Swae Lee - The Weeknd,"{'Travis Scott': ['Swae Lee ', ' The Weeknd']}"
Travis Scott,Beyonc,{'Travis Scott': ['Beyonc']}
Travis Scott,Playboi Carti,{'Travis Scott': ['Playboi Carti']}
Travis Scott,M.I.A. - Young Thug,"{'Travis Scott': ['M.I.A. ', ' Young Thug']}"
Travis Scott,HVME,{'Travis Scott': ['HVME']}
Travis Scott,Lil Baby - ROSALA,"{'Travis Scott': [' ROSALA', 'Lil Baby ']}"
Travis Scott,The Weeknd - Bad Bunny,"{'Travis Scott': ['The Weeknd ', ' Bad Bunny']}"
Travis Scott,Kid Cudi,{'Travis Scott': ['Kid Cudi']}
Travis Scott,Westside Gunn,{'Travis Scott': ['Westside Gunn']}
Travis Scott,Drake,{'Travis Scott': ['Drake']}
Travis Scott,Teezo Touchdown,{'Travis Scott': ['Teezo Touchdown']}
Travis Scott,Dave Chappelle - Yung Lean,"{'Travis Scott': ['Dave Chappelle ', ' Yung Lean']}"
Travis Scott,Young Thug,{'Travis Scott': ['Young Thug']}
Travis Scott,SZA - Future,"{'Travis Scott': [' Future', 'SZA ']}"
Travis Scott,James Blake - 21 Savage,"{'Travis Scott': [' 21 Savage', 'James Blake ']}"
Travis Scott,Rob49 - 21 Savage,"{'Travis Scott': [' 21 Savage', 'Rob49 ']}"
Travis Scott,Lil Uzi Vert - Kanye West,"{'Travis Scott': [' Kanye West', 'Lil Uzi Vert ']}"
Trevor Daniel,,{'Trevor Daniel': ['']}
Trevor Daniel,Selena Gomez,{'Trevor Daniel': ['Selena Gomez']}
Treyce,,{'Treyce': ['']}
Trinidad Cardona,,{'Trinidad Cardona': ['']}
Trio Vegabajeo,,{'Trio Vegabajeo': ['']}
Trippie Redd,,{'Trippie Redd': ['']}
Trippie Redd,Juice WRLD,{'Trippie Redd': ['Juice WRLD']}
Trippie Redd,Juice WRLD - YNW Melly,"{'Trippie Redd': ['Juice WRLD ', ' YNW Melly']}"
Trippie Redd,DaBaby,{'Trippie Redd': ['DaBaby']}
Trippie Redd,PARTYNEXTDOOR,{'Trippie Redd': ['PARTYNEXTDOOR']}
Trippie Redd,Lil Uzi Vert,{'Trippie Redd': ['Lil Uzi Vert']}
Trippie Redd,Lil Baby - Lil Duke,"{'Trippie Redd': ['Lil Baby ', ' Lil Duke']}"
Trippie Redd,Playboi Carti,{'Trippie Redd': ['Playboi Carti']}
Trippie Redd,Lil Durk - Polo G,"{'Trippie Redd': [' Polo G', 'Lil Durk ']}"
Tropa do Bruxo,DJ Ws da Igrejinha - Mc Menor Thalis - Triz - SMU,"{'Tropa do Bruxo': [' Triz ', ' Mc Menor Thalis ', 'DJ Ws da Igrejinha ', ' SMU']}"
Tropkillaz,J Balvin - Anitta - ZAAC,"{'Tropkillaz': [' ZAAC', ' Anitta ', 'J Balvin ']}"
Troye Sivan,,{'Troye Sivan': ['']}
Troye Sivan,Ariana Grande,{'Troye Sivan': ['Ariana Grande']}
True Damage,Thutmose - Keke Palmer - JEON SOYEON - League of Legends - Becky G - Duckwrth,"{'True Damage': [' JEON SOYEON ', ' Duckwrth', ' League of Legends ', ' Keke Palmer ', 'Thutmose ', ' Becky G ']}"
Trueno,,{'Trueno': ['']}
Trueno,Taiu - TATOOL - Nicki Nicole - Bizarrap,"{'Trueno': [' Bizarrap', ' TATOOL ', 'Taiu ', ' Nicki Nicole ']}"
Tulus,,{'Tulus': ['']}
Twenty One Pilots,,{'Twenty One Pilots': ['']}
Twenty One Pilots,Arcane - League of Legends,"{'Twenty One Pilots': ['Arcane ', ' League of Legends']}"
Ty Dolla $ign,21 Savage,{'Ty Dolla $ign': ['21 Savage']}
Ty Dolla $ign,FKA twigs - Skrillex - Kanye West,"{'Ty Dolla $ign': ['FKA twigs ', ' Skrillex ', ' Kanye West']}"
Ty Dolla $ign,Quavo - Gucci Mane,"{'Ty Dolla $ign': [' Gucci Mane', 'Quavo ']}"
Ty Dolla $ign,Post Malone,{'Ty Dolla $ign': ['Post Malone']}
Tyga,,{'Tyga': ['']}
Tyga,Nicki Minaj,{'Tyga': ['Nicki Minaj']}
Tyga,Doja Cat,{'Tyga': ['Doja Cat']}
Tyga,Rich The Kid - G-Eazy,"{'Tyga': ['Rich The Kid ', ' G', 'Eazy']}"
Tyga,J Balvin - Chris Brown,"{'Tyga': [' Chris Brown', 'J Balvin ']}"
Tyga,Santana - YG,"{'Tyga': ['Santana ', ' YG']}"
Tyga,Offset,{'Tyga': ['Offset']}
Tyla,Gunna - Skillibeng,"{'Tyla': ['Gunna ', ' Skillibeng']}"
Tyla,,{'Tyla': ['']}
Tyla Yaweh,Post Malone,{'Tyla Yaweh': ['Post Malone']}
Tyler,The Creator - Frank Ocean - Steve Lacy,"{'Tyler': ['The Creator ', ' Frank Ocean ', ' Steve Lacy']}"
Tyler,The Creator,{'Tyler': ['The Creator']}
Tyler,The Creator - Doechii,"{'Tyler': ['The Creator ', ' Doechii']}"
Tyler,The Creator - Anna of the North - Rex Orange County,"{'Tyler': [' Anna of the North ', 'The Creator ', ' Rex Orange County']}"
Tyler,The Creator - Teezo Touchdown,"{'Tyler': [' Teezo Touchdown', 'The Creator ']}"
Tyler,The Creator - Lil Wayne,"{'Tyler': [' Lil Wayne', 'The Creator ']}"
Tyler,Pharrell Williams - The Creator - Lil Uzi Vert,"{'Tyler': [' Lil Uzi Vert', 'Pharrell Williams ', ' The Creator ']}"
Tyler,42 Dugg - The Creator,"{'Tyler': [' The Creator', '42 Dugg ']}"
Tyler,Lola Young - The Creator,"{'Tyler': [' The Creator', 'Lola Young ']}"
Tyler,The Creator - Domo Genesis,"{'Tyler': [' Domo Genesis', 'The Creator ']}"
Tyler,The Creator - DAISY WORLD,"{'Tyler': [' DAISY WORLD', 'The Creator ']}"
Tyler,The Creator - DJ Drama,"{'Tyler': ['The Creator ', ' DJ Drama']}"
Tyler,The Creator - Fana Hues - Brent Faiyaz,"{'Tyler': [' Fana Hues ', 'The Creator ', ' Brent Faiyaz']}"
Tyler,The Creator - Kali Uchis,"{'Tyler': ['The Creator ', ' Kali Uchis']}"
Tyler,The Creator - Daniel Caesar,"{'Tyler': [' Daniel Caesar', 'The Creator ']}"
Tyler,The Creator - Sexyy Red - Lil Wayne - GloRilla,"{'Tyler': [' GloRilla', ' Lil Wayne ', ' Sexyy Red ', 'The Creator ']}"
Tyler,The Creator - LaToiya Williams - Daniel Caesar,"{'Tyler': [' Daniel Caesar', ' LaToiya Williams ', 'The Creator ']}"
Tyler,The Creator - ScHoolboy Q - Santigold,"{'Tyler': ['The Creator ', ' ScHoolboy Q ', ' Santigold']}"
Tyler,The Creator - Ty Dolla $ign - YoungBoy Never Broke Again,"{'Tyler': [' YoungBoy Never Broke Again', 'The Creator ', ' Ty Dolla $ign ']}"
Tyler,The Creator - A$AP Rocky,"{'Tyler': [' A$AP Rocky', 'The Creator ']}"
UMI,V,{'UMI': ['V']}
USHER,Pitbull,{'USHER': ['Pitbull']}
USHER,Alicia Keys,{'USHER': ['Alicia Keys']}
USHER,Ludacris - Lil Jon,"{'USHER': [' Lil Jon', 'Ludacris ']}"
UZI,,{'UZI': ['']}
Udo Lindenberg,Apache 207,{'Udo Lindenberg': ['Apache 207']}
Ufo361,,{'Ufo361': ['']}
Ufo361,Future,{'Ufo361': ['Future']}
Ufo361,CLINE,{'Ufo361': ['CLINE']}
Ufo361,Luciano,{'Ufo361': ['Luciano']}
Ufo361,RIN,{'Ufo361': ['RIN']}
Ufo361,RAF Camora,{'Ufo361': ['RAF Camora']}
Ufo361,Sonus030,{'Ufo361': ['Sonus030']}
Ufo361,Data Luv,{'Ufo361': ['Data Luv']}
Ufo361,Ezhel,{'Ufo361': ['Ezhel']}
Ultimo,,{'Ultimo': ['']}
V,,{'V': ['']}
V,Bing Crosby,{'V': ['Bing Crosby']}
V,Park Hyo Shin,{'V': ['Park Hyo Shin']}
VIZE,Tom Gregory,{'VIZE': ['Tom Gregory']}
VRIT,,{'VRIT': ['']}
Valentino Merlo,The La Planta,{'Valentino Merlo': ['The La Planta']}
Vance Joy,,{'Vance Joy': ['']}
Varun Jain,Amitabh Bhattacharya - Altamash Faridi - Shadab Faridi - Sachin-Jigar,"{'Varun Jain': ['Jigar', ' Shadab Faridi ', ' Altamash Faridi ', ' Sachin', 'Amitabh Bhattacharya ']}"
Varun Jain,Amitabh Bhattacharya - Altamash Faridi,"{'Varun Jain': [' Altamash Faridi', 'Amitabh Bhattacharya ']}"
Vedo,,{'Vedo': ['']}
Vegedream,,{'Vegedream': ['']}
Veigh,Supernova Ent - Bvga Beatz - Prod Malax,"{'Veigh': ['Supernova Ent ', ' Bvga Beatz ', ' Prod Malax']}"
Veysel,Gzuz,{'Veysel': ['Gzuz']}
Vice,Jon Bellion,{'Vice': ['Jon Bellion']}
Vice,Skizzy Mars - Jasmine Thompson,"{'Vice': ['Skizzy Mars ', ' Jasmine Thompson']}"
Vicetone,Tony Igy,{'Vicetone': ['Tony Igy']}
Victor Cibrian,,{'Victor Cibrian': ['']}
Victor Mendivil,Oscar Maydon,{'Victor Mendivil': ['Oscar Maydon']}
Victor Valverde,JR Torres,{'Victor Valverde': ['JR Torres']}
Vince Guaraldi Trio,,{'Vince Guaraldi Trio': ['']}
Vince Staples,Yugen Blakrok,{'Vince Staples': ['Yugen Blakrok']}
Vishal Mishra,Raj Shekhar,{'Vishal Mishra': ['Raj Shekhar']}
Vishal-Shekhar,Caralisa Monteiro - Shekhar Ravjiani - Kumaar - Shilpa Rao - Vishal Dadlani,"{'Vishal-Shekhar': [' Shekhar Ravjiani ', 'Caralisa Monteiro ', ' Vishal Dadlani', ' Kumaar ', ' Shilpa Rao ']}"
Vishal-Shekhar,Arijit Singh - Shekhar Ravjiani - Kumaar - Vishal Dadlani - Sukriti Kakar,"{'Vishal-Shekhar': [' Shekhar Ravjiani ', ' Kumaar ', ' Vishal Dadlani ', 'Arijit Singh ', ' Sukriti Kakar']}"
Vulgo FK,Fepache - Pedro Lotto - MC PH - Veigh,"{'Vulgo FK': [' Veigh', 'Fepache ', ' Pedro Lotto ', ' MC PH ']}"
Vundabar,,{'Vundabar': ['']}
W Sound,Ovy On The Drums - Bele,"{'W Sound': ['Ovy On The Drums ', ' Bele']}"
W Sound,Blessd - Ovy On The Drums,"{'W Sound': [' Ovy On The Drums', 'Blessd ']}"
WALK THE MOON,,{'WALK THE MOON': ['']}
WILLOW,,{'WILLOW': ['']}
WILLOW,Travis Barker,{'WILLOW': ['Travis Barker']}
WIU,,{'WIU': ['']}
WOS,,{'WOS': ['']}
Walker Hayes,,{'Walker Hayes': ['']}
Wallows,Clairo,{'Wallows': ['Clairo']}
Wesley Safado,Os Bares Da Pisadinha,{'Wesley Safado': ['Os Bares Da Pisadinha']}
Wham!,,{'Wham!': ['']}
WhoHeem,,{'WhoHeem': ['']}
Why Don't We,,"{""Why Don't We"": ['']}"
Why Don't We,Macklemore,"{""Why Don't We"": ['Macklemore']}"
Wisin,Ozuna,{'Wisin': ['Ozuna']}
Wisin,Myke Towers - Los Legendarios - Jhayco - Anuel AA,"{'Wisin': [' Los Legendarios ', 'Myke Towers ', ' Jhayco ', ' Anuel AA']}"
Wisin,Myke Towers - Los Legendarios,"{'Wisin': [' Los Legendarios', 'Myke Towers ']}"
Wisin,,{'Wisin': ['']}
Wisin & Yandel,Romeo Santos,{'Wisin & Yandel': ['Romeo Santos']}
Wisin & Yandel,ROSALA,{'Wisin & Yandel': ['ROSALA']}
Wisin & Yandel,,{'Wisin & Yandel': ['']}
Wiz Khalifa,Lil Skies,{'Wiz Khalifa': ['Lil Skies']}
Wiz Khalifa,Swae Lee,{'Wiz Khalifa': ['Swae Lee']}
WizTheMc,bees & honey,{'WizTheMc': ['bees & honey']}
Wizkid,Tems - Justin Bieber,"{'Wizkid': ['Tems ', ' Justin Bieber']}"
Wizzard,,{'Wizzard': ['']}
Wolfine,,{'Wolfine': ['']}
Wolfine,Maluma,{'Wolfine': ['Maluma']}
Woodkid,Arcane - League of Legends,"{'Woodkid': ['Arcane ', ' League of Legends']}"
XXXTENTACION,Matt Ox,{'XXXTENTACION': ['Matt Ox']}
XXXTENTACION,,{'XXXTENTACION': ['']}
XXXTENTACION,Lil Pump - Swae Lee - Maluma,"{'XXXTENTACION': [' Maluma', 'Lil Pump ', ' Swae Lee ']}"
XXXTENTACION,Trippie Redd,{'XXXTENTACION': ['Trippie Redd']}
XXXTENTACION,Andrez Babii - Rio Santana - Judah,"{'XXXTENTACION': ['Andrez Babii ', ' Judah', ' Rio Santana ']}"
XXXTENTACION,Kanye West - Travis Barker,"{'XXXTENTACION': [' Travis Barker', 'Kanye West ']}"
XXXTENTACION,Travis Barker,{'XXXTENTACION': ['Travis Barker']}
XXXTENTACION,Vybz Kartel - Stefflon Don - Ky-Mani Marley,"{'XXXTENTACION': [' Stefflon Don ', 'Vybz Kartel ', 'Mani Marley', ' Ky']}"
XXXTENTACION,PnB Rock,{'XXXTENTACION': ['PnB Rock']}
XXXTENTACION,PnB Rock - Trippie Redd,"{'XXXTENTACION': ['PnB Rock ', ' Trippie Redd']}"
XXXTENTACION,Joey Bada$$,{'XXXTENTACION': ['Joey Bada$$']}
Xam,Gustah - Bagua Records - Neo Beats,"{'Xam': [' Neo Beats', ' Bagua Records ', 'Gustah ']}"
Xavi,,{'Xavi': ['']}
Xavi,Manuel Turizo,{'Xavi': ['Manuel Turizo']}
Xavi,Tony Aguirre,{'Xavi': ['Tony Aguirre']}
Xavi,Los Dareyes De La Sierra,{'Xavi': ['Los Dareyes De La Sierra']}
Y2K,bbno$,{'Y2K': ['bbno$']}
YBN Nahmir,,{'YBN Nahmir': ['']}
YG,Nicki Minaj - Big Sean - 2 Chainz,"{'YG': [' Big Sean ', ' 2 Chainz', 'Nicki Minaj ']}"
YG,Tyga - Jon Z,"{'YG': [' Jon Z', 'Tyga ']}"
YG Marley,,{'YG Marley': ['']}
YNW Melly,9lokknine,{'YNW Melly': ['9lokknine']}
YNW Melly,Kanye West,{'YNW Melly': ['Kanye West']}
YNW Melly,,{'YNW Melly': ['']}
YNW Melly,Juice WRLD,{'YNW Melly': ['Juice WRLD']}
YOASOBI,,{'YOASOBI': ['']}
YUNGBLUD,Halsey - Travis Barker,"{'YUNGBLUD': [' Travis Barker', 'Halsey ']}"
Yahritza Y Su Esencia,Grupo Frontera,{'Yahritza Y Su Esencia': ['Grupo Frontera']}
Yahritza Y Su Esencia,,{'Yahritza Y Su Esencia': ['']}
Yandel,Bad Bunny,{'Yandel': ['Bad Bunny']}
